geo_code,geo_label,geo_labelw,label,name,HubName,HubDist
W06000016,Rhondda Cynon Taf,Rhondda Cynon Taf,W92000004W06000016,Rhondda Cynon Taf,Turley,25.6803576646929
S12000013,Eilean Siar,,S92000003S12000013,Eilean Siar,EastMarshes,393.680169845801
W06000013,Bridgend,Pen-y-bont ar Ogwr,W92000004W06000013,Bridgend,Ogmore,10.7384195643889
E07000138,Lincoln,,E92000001E07000138,Lincoln,Lincoln,1.24826934216855
E07000166,Richmondshire,,E92000001E07000166,Richmondshire,StocktonOnTees,45.4189063498919
E07000105,Ashford,,E92000001E07000105,Ashford,Romney,20.2904821424689
95JJ,Coleraine,,N9200000295JJ,Coleraine,Peel,158.67950256284
W06000022,Newport,Casnewydd,W92000004W06000022,Newport,Newport_SouthWales,2.52553465479183
E08000034,Kirklees,,E92000001E08000034,Kirklees,Tadcaster,44.1377134828228
E07000126,South Ribble,,E92000001E07000126,South Ribble,Preston,3.67042628054077
S12000006,Dumfries & Galloway,,S92000003S12000006,Dumfries & Galloway,Silloth,45.5683621111948
E09000023,Lewisham,,E92000001E09000023,Lewisham,Greenwich,3.53980913819032
E06000018,Nottingham,,E92000001E06000018,Nottingham,Lincoln,51.6224064671599
E09000028,Southwark,,E92000001E09000028,Southwark,Greenwich,5.31773835954904
E07000133,Melton,,E92000001E07000133,Melton,MarketDeeping,39.4131648960867
E07000219,Nuneaton and Bedworth,,E92000001E07000219,Nuneaton and Bedworth,StratfordUponAvon,37.7302860985127
95DD,Ballymena,,N9200000295DD,Ballymena,Peel,124.757669994414
E07000097,East Hertfordshire,,E92000001E07000097,East Hertfordshire,Barking,37.17804619999
E06000039,Slough,,E92000001E06000039,Slough,Burnham,9.37367473926634
E07000199,Tamworth,,E92000001E07000199,Tamworth,StratfordUponAvon,48.103260691958
E07000173,Gedling,,E92000001E07000173,Gedling,Lincoln,44.4765402047169
E07000082,Stroud,,E92000001E07000082,Stroud,Stonehouse,7.08354269031032
E06000034,Thurrock,,E92000001E06000034,Thurrock,Tilbury,5.77785258584488
W06000019,Blaenau Gwent,Blaenau Gwent,W92000004W06000019,Blaenau Gwent,Caerleon,23.8532583330178
E09000025,Newham,,E92000001E09000025,Newham,Barking,2.36733891152948
S12000046,Glasgow City,,S92000003S12000046,Glasgow City,WestMarshes,119.06283016599
E06000027,Torbay,,E92000001E06000027,Torbay,Paignton,1.29572541835134
E09000024,Merton,,E92000001E09000024,Merton,London,11.6874152369612
E07000030,Eden,,E92000001E07000030,Eden,Carlisle,39.6278438968941
E06000017,Rutland,,E92000001E06000017,Rutland,MarketDeeping,21.3335196484489
E07000209,Guildford,,E92000001E07000209,Guildford,Hampton,22.0655618870787
E07000188,Sedgemoor,,E92000001E07000188,Sedgemoor,Bridgwater,3.25552377061119
E06000035,Medway,,E92000001E06000035,Medway,Gillingham,2.47373264954516
E09000029,Sutton,,E92000001E09000029,Sutton,Hampton,14.7323865100089
E07000148,Norwich,,E92000001E07000148,Norwich,Norwich,4.74903967700878
S12000038,Renfrewshire,,S92000003S12000038,Renfrewshire,WestMarshes,130.801271798102
E06000006,Halton,,E92000001E06000006,Halton,Runcorn,2.44594696390743
E07000177,Cherwell,,E92000001E07000177,Cherwell,StratfordUponAvon,37.5667540749178
E07000081,Gloucester,,E92000001E07000081,Gloucester,Gloucester,2.03722265864086
E09000019,Islington,,E92000001E09000019,Islington,Blackfriars,4.29033595955833
E07000119,Fylde,,E92000001E07000119,Fylde,Lytham,5.98524554568039
95FF,Banbridge,,N9200000295FF,Banbridge,PortErin,95.2294484460582
